http://www.health.com/health/video/0,,20731859,00.html , 0
http://www.health.com/health/video/0,,20737195,00.html , 0
http://www.health.com/health/video/0,,20732137,00.html , 0
http://www.health.com/health/video/0,,20807849,00.html , 0
http://www.health.com/health/video/0,,20719548,00.html , 0
http://www.health.com/health/video/0,,20784324,00.html , 0
http://www.health.com/health/video/0,,20731759,00.html , 0
http://www.health.com/health/video/0,,20822308,00.html , 0
http://www.health.com/health/video/0,,20741153,00.html , 0
http://www.health.com/health/video/0,,20827020,00.html , 0
http://www.health.com/health/video/0,,20807845,00.html , 0
http://www.health.com/health/video/0,,20787129,00.html , 0
http://www.health.com/health/video/0,,20773494,00.html , 0
http://www.health.com/health/video/0,,20832227,00.html , 0
http://www.health.com/health/video/0,,20731825,00.html , 0
http://www.health.com/health/video/0,,20731740,00.html , 0
http://www.health.com/health/video/0,,20785380,00.html , 0
http://www.health.com/health/video/0,,20804143,00.html , 0
http://www.health.com/health/video/0,,20842254,00.html , 0
http://www.health.com/health/video/0,,20836582,00.html , 0
http://www.health.com/health/video/0,,20796469,00.html , 0
http://www.health.com/health/video/0,,20738182,00.html , 0
http://www.health.com/health/video/0,,20832636,00.html , 0
http://www.health.com/health/video/0,,20719519,00.html , 0
http://www.health.com/health/video/0,,20731744,00.html , 0
http://www.health.com/health/video/0,,20731406,00.html , 0
http://www.health.com/health/video/0,,20822310,00.html , 0
http://www.health.com/health/video/0,,20732158,00.html , 0
http://www.health.com/health/video/0,,20802212,00.html , 0
http://www.health.com/health/video/0,,20793341,00.html , 0
http://www.health.com/health/video/0,,20807539,00.html , 0
http://www.health.com/health/video/0,,20785407,00.html , 0
http://www.health.com/health/video/0,,20789886,00.html , 0
http://www.health.com/health/video/0,,20828657,00.html , 0
http://www.health.com/health/video/0,,20785398,00.html , 0
http://www.health.com/health/video/0,,20811118,00.html , 0
http://www.health.com/health/video/0,,20719516,00.html , 0
http://www.health.com/health/video/0,,20719554,00.html , 0
http://www.health.com/health/video/0,,20834530,00.html , 0
http://www.health.com/health/video/0,,20822300,00.html , 0
http://www.health.com/health/video/0,,20820990,00.html , 0
http://www.health.com/health/video/0,,20796790,00.html , 0
http://www.health.com/health/video/0,,20789639,00.html , 0
http://www.health.com/health/video/0,,20834522,00.html , 0
http://www.health.com/health/video/0,,20732133,00.html , 0
http://www.health.com/health/video/0,,20768071,00.html , 0
http://www.health.com/health/video/0,,20786793,00.html , 0
http://www.health.com/health/video/0,,20838605,00.html , 0
http://www.health.com/health/video/0,,20804606,00.html , 0
http://www.health.com/health/video/0,,20785394,00.html , 0
http://www.health.com/health/video/0,,20789282,00.html , 0
http://www.health.com/health/video/0,,20787125,00.html , 0
http://www.health.com/health/video/0,,20828277,00.html , 0
http://www.health.com/health/video/0,,20740371,00.html , 0
http://www.health.com/health/video/0,,20731854,00.html , 0
http://www.health.com/health/video/0,,20837066,00.html , 0
http://www.health.com/health/video/0,,20742595,00.html , 0
http://www.health.com/health/video/0,,20820937,00.html , 0
http://www.health.com/health/video/0,,20724364,00.html , 0
http://www.health.com/health/video/0,,20807832,00.html , 0
http://www.health.com/health/video/0,,20804132,00.html , 0
http://www.health.com/health/video/0,,20768156,00.html , 0
http://www.health.com/health/video/0,,20789286,00.html , 0
http://www.health.com/health/video/0,,20724394,00.html , 0
http://www.health.com/health/video/0,,20832914,00.html , 0
http://www.health.com/health/video/0,,20768159,00.html , 0
http://www.health.com/health/video/0,,20768141,00.html , 0
http://www.health.com/health/video/0,,20811104,00.html , 0
http://www.health.com/health/video/0,,20828771,00.html , 0
http://www.health.com/health/video/0,,20731920,00.html , 0
http://www.health.com/health/video/0,,20738153,00.html , 0
http://www.health.com/health/video/0,,20738173,00.html , 0
http://www.health.com/health/video/0,,20822592,00.html , 0
http://www.health.com/health/video/0,,20785411,00.html , 0
http://www.health.com/health/video/0,,20836567,00.html , 0
http://www.health.com/health/video/0,,20773062,00.html , 0
http://www.health.com/health/video/0,,20730888,00.html , 0
http://www.health.com/health/video/0,,20731907,00.html , 0
http://www.health.com/health/video/0,,20838591,00.html , 0
http://www.health.com/health/video/0,,20730893,00.html , 0
http://www.health.com/health/video/0,,20731811,00.html , 0
http://www.health.com/health/video/0,,20787108,00.html , 0
http://www.health.com/health/video/0,,20815266,00.html , 0
http://www.health.com/health/video/0,,20785390,00.html , 0
http://www.health.com/health/video/0,,20840932,00.html , 0
http://www.health.com/health/video/0,,20719522,00.html , 0
http://www.health.com/health/video/0,,20785402,00.html , 0
http://www.health.com/health/video/0,,20738166,00.html , 0
http://www.health.com/health/video/0,,20732152,00.html , 0
http://www.health.com/health/video/0,,20786875,00.html , 0
http://www.health.com/health/video/0,,20819526,00.html , 0
http://www.health.com/health/video/0,,20800883,00.html , 0
http://www.health.com/health/video/0,,20731846,00.html , 0
http://www.health.com/health/video/0,,20824171,00.html , 0
http://www.health.com/health/video/0,,20787112,00.html , 0
http://www.health.com/health/video/0,,20731791,00.html , 0
http://www.health.com/health/video/0,,20834376,00.html , 0
http://www.health.com/health/video/0,,20786871,00.html , 0
http://www.health.com/health/video/0,,20793357,00.html , 0
http://www.health.com/health/video/0,,20836522,00.html , 0
http://www.health.com/health/video/0,,20822305,00.html , 0
http://www.health.com/health/video/0,,20737206,00.html , 0
http://www.health.com/health/video/0,,20836517,00.html , 0
http://www.health.com/health/video/0,,20824942,00.html , 0
http://www.health.com/health/video/0,,20834363,00.html , 0
http://www.health.com/health/video/0,,20811126,00.html , 0
http://www.health.com/health/video/0,,20785384,00.html , 0
http://www.health.com/health/video/0,,20773591,00.html , 0
http://www.health.com/health/video/0,,20731785,00.html , 0
http://www.health.com/health/video/0,,20786828,00.html , 0
http://www.health.com/health/video/0,,20793048,00.html , 0
http://www.health.com/health/video/0,,20731818,00.html , 0
http://www.health.com/health/video/0,,20731914,00.html , 0
http://www.health.com/health/video/0,,20829706,00.html , 0
http://www.health.com/health/video/0,,20768160,00.html , 0
http://www.health.com/health/video/0,,20744324,00.html , 0
http://www.health.com/health/video/0,,20800847,00.html , 0
http://www.health.com/health/video/0,,20811077,00.html , 0
http://www.health.com/health/video/0,,20742629,00.html , 0
http://www.health.com/health/video/0,,20738149,00.html , 0
http://www.health.com/health/video/0,,20831236,00.html , 0
http://www.health.com/health/video/0,,20793345,00.html , 0
http://www.health.com/health/video/0,,20807857,00.html , 0
http://www.health.com/health/video/0,,20731400,00.html , 0
http://www.health.com/health/video/0,,20825036,00.html , 0
http://www.health.com/health/video/0,,20724360,00.html , 0
http://www.health.com/health/video/0,,20731383,00.html , 0
http://www.health.com/health/video/0,,20768138,00.html , 0
http://www.health.com/health/video/0,,20811122,00.html , 0
http://www.health.com/health/video/0,,20802333,00.html , 0
http://www.health.com/health/video/0,,20842634,00.html , 0
http://www.health.com/health/video/0,,20744328,00.html , 0
http://www.health.com/health/video/0,,20719550,00.html , 0
http://www.health.com/health/video/0,,20822630,00.html , 0
http://www.health.com/health/video/0,,20809402,00.html , 0
http://www.health.com/health/video/0,,20787133,00.html , 0
http://www.health.com/health/video/0,,20807836,00.html , 0
http://www.health.com/health/video/0,,20825453,00.html , 0
http://www.health.com/health/video/0,,20725352,00.html , 0
http://www.health.com/health/video/0,,20811131,00.html , 0
http://www.health.com/health/video/0,,20822583,00.html , 0
http://www.health.com/health/video/0,,20793361,00.html , 0
http://www.health.com/health/video/0,,20835452,00.html , 0
http://www.health.com/health/video/0,,20737172,00.html , 0
http://www.health.com/health/video/0,,20843189,00.html , 0
http://www.health.com/health/video/0,,20817481,00.html , 0
http://www.health.com/health/video/0,,20832231,00.html , 0
http://www.health.com/health/video/0,,20832654,00.html , 0
http://www.health.com/health/video/0,,20787100,00.html , 0
http://www.health.com/health/video/0,,20731719,00.html , 0
http://www.health.com/health/video/0,,20793349,00.html , 0
http://www.health.com/health/video/0,,20800875,00.html , 0
http://www.health.com/health/video/0,,20818411,00.html , 0
http://www.health.com/health/video/0,,20768136,00.html , 0
http://www.health.com/health/video/0,,20824211,00.html , 0
http://www.health.com/health/video/0,,20826311,00.html , 0
http://www.health.com/health/video/0,,20811113,00.html , 0
http://www.health.com/health/video/0,,20788587,00.html , 0
http://www.health.com/health/video/0,,20795105,00.html , 0
http://www.health.com/health/video/0,,20719508,00.html , 0
http://www.health.com/health/video/0,,20787104,00.html , 0
http://www.health.com/health/video/0,,20738092,00.html , 0
http://www.health.com/health/video/0,,20811099,00.html , 0
http://www.health.com/health/video/0,,20829849,00.html , 0
http://www.health.com/health/video/0,,20804123,00.html , 0
http://www.health.com/health/video/0,,20831244,00.html , 0
http://www.health.com/health/video/0,,20731728,00.html , 0
http://www.health.com/health/video/0,,20822311,00.html , 0
http://www.health.com/health/video/0,,20743098,00.html , 0
http://www.health.com/health/video/0,,20731724,00.html , 0
http://www.health.com/health/video/0,,20800838,00.html , 0
http://www.health.com/health/video/0,,20785276,00.html , 0
http://www.health.com/health/video/0,,20828271,00.html , 0
http://www.health.com/health/video/0,,20737200,00.html , 0
http://www.health.com/health/video/0,,20795897,00.html , 0
http://www.health.com/health/video/0,,20731411,00.html , 0
http://www.health.com/health/video/0,,20718230,00.html , 0
http://www.health.com/health/video/0,,20773154,00.html , 0
http://www.health.com/health/video/0,,20828261,00.html , 0
http://www.health.com/health/video/0,,20731764,00.html , 0
http://www.health.com/health/video/0,,20798377,00.html , 0
http://www.health.com/health/video/0,,20719559,00.html , 0
http://www.health.com/health/video/0,,20744334,00.html , 0
http://www.health.com/health/video/0,,20832627,00.html , 0
http://www.health.com/health/video/0,,20773118,00.html , 0
http://www.health.com/health/video/0,,20793353,00.html , 0
http://www.health.com/health/video/0,,20798391,00.html , 0
http://www.health.com/health/video/0,,20828669,00.html , 0
http://www.health.com/health/video/0,,20811095,00.html , 0
http://www.health.com/health/video/0,,20820979,00.html , 0
http://www.health.com/health/video/0,,20796934,00.html , 0
http://www.health.com/health/video/0,,20738142,00.html , 0
http://www.health.com/health/video/0,,20842355,00.html , 0
http://www.health.com/health/video/0,,20836612,00.html , 0
http://www.health.com/health/video/0,,20738096,00.html , 0
http://www.health.com/health/video/0,,20825020,00.html , 0
http://www.health.com/health/video/0,,20731394,00.html , 0
http://www.health.com/health/video/0,,20800197,00.html , 0
http://www.health.com/health/video/0,,20731736,00.html , 0
http://www.health.com/health/video/0,,20820919,00.html , 0
http://www.health.com/health/video/0,,20731751,00.html , 0
http://www.health.com/health/video/0,,20719663,00.html , 0
http://www.health.com/health/video/0,,20798403,00.html , 0
http://www.health.com/health/video/0,,20787121,00.html , 0
http://www.health.com/health/video/0,,20834526,00.html , 0
http://www.health.com/health/video/0,,20742641,00.html , 0
http://www.health.com/health/video/0,,20807828,00.html , 0
http://www.health.com/health/video/0,,20732139,00.html , 0
http://www.health.com/health/video/0,,20825043,00.html , 0
http://www.health.com/health/video/0,,20796465,00.html , 0
http://www.health.com/health/video/0,,20738124,00.html , 0
http://www.health.com/health/video/0,,20811109,00.html , 0
http://www.health.com/health/video/0,,20731390,00.html , 0
http://www.health.com/health/video/0,,20789278,00.html , 0
http://www.health.com/health/video/0,,20768158,00.html , 0
http://www.health.com/health/video/0,,20800865,00.html , 0
http://www.health.com/health/video/0,,20739872,00.html , 0
http://www.health.com/health/video/0,,20828690,00.html , 0
http://www.health.com/health/video/0,,20731799,00.html , 0
http://www.health.com/health/video/0,,20768140,00.html , 0
http://www.health.com/health/video/0,,20773430,00.html , 0
http://www.health.com/health/video/0,,20719512,00.html , 0
http://www.health.com/health/video/0,,20731863,00.html , 0
http://www.health.com/health/video/0,,20807853,00.html , 0
http://www.health.com/health/video/0,,20823254,00.html , 0
http://www.health.com/health/video/0,,20798383,00.html , 0
http://www.health.com/health/video/0,,20842285,00.html , 0
http://www.health.com/health/video/0,,20787117,00.html , 0
http://www.health.com/health/video/0,,20824977,00.html , 0
http://www.health.com/health/video/0,,20822313,00.html , 0
http://www.health.com/health/video/0,,20822306,00.html , 0
http://www.health.com/health/video/0,,20832645,00.html , 0
http://www.health.com/health/video/0,,20836776,00.html , 0
http://www.health.com/health/video/0,,20727058,00.html , 0
http://www.health.com/health/video/0,,20838879,00.html , 0
http://www.health.com/health/video/0,,20816570,00.html , 0
http://www.health.com/health/video/0,,20793090,00.html , 0
http://www.health.com/health/video/0,,20719558,00.html , 0
http://www.health.com/health/video/0,,20731806,00.html , 0
http://www.health.com/health/video/0,,20740003,00.html , 0
http://www.health.com/health/video/0,,20727773,00.html , 0
http://www.health.com/health/video/0,,20735365,00.html , 0
http://www.health.com/health/video/0,,20839459,00.html , 0
http://www.health.com/health/video/0,,20834372,00.html , 0
http://www.health.com/health/video/0,,20832608,00.html , 0
http://www.health.com/health/video/0,,20821648,00.html , 0
http://www.health.com/health/video/0,,20786948,00.html , 0
http://www.health.com/health/video/0,,20719648,00.html , 0
http://www.health.com/health/video/0,,20780552,00.html , 0
http://www.health.com/health/video/0,,20731421,00.html , 0
http://www.health.com/health/video/0,,20786835,00.html , 0
http://www.health.com/health/video/0,,20837658,00.html , 0
http://www.health.com/health/video/0,,20814104,00.html , 0
http://www.health.com/health/video/0,,20822307,00.html , 0
http://www.health.com/health/gallery/0,,20735735,00.html , 1
http://www.health.com/health/gallery/0,,20834382_4,00.html , 1
http://www.health.com/health/gallery/0,,20447948,00.html , 1
http://www.health.com/health/gallery/0,,20668823,00.html , 1
http://www.health.com/health/gallery/0,,20805851,00.html , 1
http://www.health.com/health/gallery/0,,20802948,00.html , 1
http://www.health.com/health/gallery/0,,20307315,00.html , 1
http://www.health.com/health/gallery/0,,20406655,00.html , 1
http://www.health.com/health/gallery/0,,20368705,00.html , 1
http://www.health.com/health/gallery/0,,20825857,00.html , 1
http://www.health.com/health/gallery/0,,20531849,00.html , 1
http://www.health.com/health/gallery/0,,20830463_6,00.html , 1
http://www.health.com/health/gallery/0,,20778590,00.html , 1
http://www.health.com/health/gallery/0,,20724884,00.html , 1
http://www.health.com/health/gallery/0,,20414470,00.html , 1
http://www.health.com/health/gallery/0,,20544803,00.html , 1
http://www.health.com/health/gallery/0,,20610016,00.html , 1
http://www.health.com/health/gallery/0,,20788704,00.html , 1
http://www.health.com/health/gallery/0,,20679842,00.html , 1
http://www.health.com/health/gallery/0,,20743007,00.html , 1
http://www.health.com/health/gallery/0,,20818045,00.html , 1
http://www.health.com/health/gallery/0,,20542694,00.html , 1
http://www.health.com/health/gallery/0,,20698582,00.html , 1
http://www.health.com/health/gallery/0,,20686611_2,00.html , 1
http://www.health.com/health/gallery/0,,20818090,00.html , 1
http://www.health.com/health/gallery/0,,20783012,00.html , 1
http://www.health.com/health/gallery/0,,20833948,00.html , 1
http://www.health.com/health/gallery/0,,20810743,00.html , 1
http://www.health.com/health/gallery/0,,20655883,00.html , 1
http://www.health.com/health/gallery/0,,20307339,00.html , 1
http://www.health.com/health/gallery/0,,20391815_4,00.html , 1
http://www.health.com/health/gallery/0,,20672782,00.html , 1
http://www.health.com/health/gallery/0,,20434072,00.html , 1
http://www.health.com/health/gallery/0,,20692801,00.html , 1
http://www.health.com/health/gallery/0,,20361208,00.html , 1
http://www.health.com/health/gallery/0,,20439405,00.html , 1
http://www.health.com/health/gallery/0,,20826949,00.html , 1
http://www.health.com/health/gallery/0,,20834643,00.html , 1
http://www.health.com/health/gallery/0,,20306673_5,00.html , 1
http://www.health.com/health/gallery/0,,20668823_2,00.html , 1
http://www.health.com/health/gallery/0,,20841828,00.html , 1
http://www.health.com/health/gallery/0,,20841292,00.html , 1
http://www.health.com/health/gallery/0,,20773383,00.html , 1
http://www.health.com/health/gallery/0,,20419337,00.html , 1
http://www.health.com/health/gallery/0,,20517144,00.html , 1
http://www.health.com/health/gallery/0,,20793274,00.html , 1
http://www.health.com/health/gallery/0,,20837371,00.html , 1
http://www.health.com/health/gallery/0,,20567708,00.html , 1
http://www.health.com/health/gallery/0,,20334221,00.html , 1
http://www.health.com/health/gallery/0,,20420506,00.html , 1
http://www.health.com/health/gallery/0,,20391815_5,00.html , 1
http://www.health.com/health/gallery/0,,20709014,00.html , 1
http://www.health.com/health/gallery/0,,20354737,00.html , 1
http://www.health.com/health/gallery/0,,20830463_7,00.html , 1
http://www.health.com/health/gallery/0,,20840750,00.html , 1
http://www.health.com/health/gallery/0,,20737691,00.html , 1
http://www.health.com/health/gallery/0,,20698876_2,00.html , 1
http://www.health.com/health/gallery/0,,20391815,00.html , 1
http://www.health.com/health/gallery/0,,20723732,00.html , 1
http://www.health.com/health/gallery/0,,20306673_4,00.html , 1
http://www.health.com/health/gallery/0,,20584062,00.html , 1
http://www.health.com/health/gallery/0,,20788030,00.html , 1
http://www.health.com/health/gallery/0,,20354693,00.html , 1
http://www.health.com/health/gallery/0,,20814874,00.html , 1
http://www.health.com/health/gallery/0,,20810305,00.html , 1
http://www.health.com/health/gallery/0,,20342675,00.html , 1
http://www.health.com/health/gallery/0,,20349566,00.html , 1
http://www.health.com/health/gallery/0,,20560219,00.html , 1
http://www.health.com/health/gallery/0,,20527963,00.html , 1
http://www.health.com/health/gallery/0,,20825288,00.html , 1
http://www.health.com/health/gallery/0,,20306753,00.html , 1
http://www.health.com/health/gallery/0,,20391815_10,00.html , 1
http://www.health.com/health/gallery/0,,20553780,00.html , 1
http://www.health.com/health/gallery/0,,20725555,00.html , 1
http://www.health.com/health/gallery/0,,20580068,00.html , 1
http://www.health.com/health/gallery/0,,20830463_3,00.html , 1
http://www.health.com/health/gallery/0,,20753416,00.html , 1
http://www.health.com/health/gallery/0,,20834643_4,00.html , 1
http://www.health.com/health/gallery/0,,20826922,00.html , 1
http://www.health.com/health/gallery/0,,20504242,00.html , 1
